topic_index,topic_rank,term_rank,feature,topic_loading,ngram_contrast_rank,ngram_z_score,ngram_ranking_score
55,89,6,t2-weighted flair,0.2627626823051516,962,2.1029114040757393,0.7885917765284023
55,89,7,flair diffusion-weighted,0.22856077238442052,154,2.9148742191674426,1.8946682424588377
55,89,8,flair diffusion-weighted imaging,0.20500322133635054,89,3.1038472775245447,2.3278854581434087
55,89,9,diffusion-weighted imaging,0.20145222639366045,33,3.352444780818763,2.9333891832164176
55,89,10,diffusion-weighted,0.1377907344303919,699,2.3526121031608405,0.9410448412643362
55,89,11,diffusion-weighted imaging dwi,0.13559327874550847,244,2.7817955666387615,1.5995324508172877
55,89,12,imaging dwi,0.13559327874550844,243,2.7817955666387615,1.5995324508172877
55,89,13,post-contrast t1-weighted,0.12467941161040434,2950,1.8573441651872236,0.4643360412968059
55,89,14,post-contrast t1-weighted images,0.11560393940431174,523,2.51692510817905,1.1326162986805723
55,89,15,t1-weighted images,0.11147159211122896,709,2.327344878329201,0.9309379513316804
84,90,1,she,0.43643606337559976,2166,1.7680839457262885,0.5304251837178865
84,90,2,female,0.3613616093626892,1991,1.8423651348780161,0.5527095404634048
84,90,3,female mrn,0.2760109905658559,1040,2.17878670739543,0.7625753475884004
84,90,4,woman with stage,0.26233116871209744,127,2.8691269212810058,2.080117017928729
84,90,5,she reports,0.2608384859167572,1871,1.9043551744844907,0.5713065523453472
84,90,6,woman,0.2550738575048644,1967,1.8534091926976364,0.5560227578092909
84,90,7,her,0.24683237746965905,1176,2.2253473704952915,0.7232378954109697
84,90,8,sex female,0.24175481581664457,1867,1.9072942093097898,0.5721882627929369
84,90,9,woman with,0.23677292472049485,1559,1.9226559230601077,0.624863174994535
84,90,10,female mrn redacted,0.1381165109738616,1273,1.97494437090217,0.6912305298157594
84,90,11,history - mother,0.13042627216725436,1216,2.1870948306356577,0.7108058199565888
84,90,12,husband,0.12169012505539106,2578,1.9325564499453116,0.49349209346817785
84,90,13,cancer diagnosed,0.1206416441093679,919,2.1463727324684556,0.8048897746756709
84,90,14,she has not,0.10606436789656726,1806,2.1095429632767986,0.5801243149011197
84,90,15,cancer diagnosed at,0.10403702901108243,1565,1.9199761477714128,0.6239922480257092
92,91,1,demonstrated activity in,0.3486663287840075,128,-2.7723417306879785,2.079256298015984
92,91,2,demonstrated activity,0.34055427897591156,145,-2.722214358607504,1.9736054099904403
92,91,3,have demonstrated activity,0.32352421487335853,168,-2.6835915846596983,1.8114243196452964
92,91,4,gy,0.1973123916750272,146,3.1532543724961624,1.9707839828101015
92,91,5,have demonstrated,0.13089826609438468,993,-2.0781856356117743,0.7793196133544154
92,91,6,activity in,0.1283792921870198,767,-2.1047361388868557,0.8945128590269137
92,91,7,radiation,0.12157196310320417,241,2.922741090082179,1.6075075995451984
92,91,8,fractions,0.1120476237478407,560,2.420808113376168,1.0893636510192757
92,91,9,gy in,0.10332682871655542,669,2.287536949524487,0.9722032035479069
92,91,10,fx,0.09558492648425088,2366,1.8601310857378166,0.5115360485778996
92,91,11,ondansetron 4,0.04805547491106225,1045,2.3395635821630942,0.7603581642030056
92,91,12,ondansetron 4 mg,0.04805547491106223,1044,2.3395635821630942,0.7603581642030056
92,91,13,palliative,0.04720754962076076,882,2.3484500508231836,0.8219575177881142
92,91,14,completed,0.045026321580534635,531,-2.489409522538836,1.1202342851424762
92,91,15,- provided,0.044756149559828366,129,3.190549250560955,2.0738570128646208
14,92,1,throat sinus,0.16026186260423317,282,-2.7047795227662923,1.487628737521461
14,92,2,sore throat sinus,0.16026186260423317,283,-2.7047795227662923,1.487628737521461
14,92,3,surveillance imaging at,0.1513083740516862,302,-2.7423080258957486,1.4397117135952677
14,92,4,imaging at age,0.14934846512237207,363,-2.6693224107165903,1.3346612053582951
14,92,5,no sore throat,0.14287097038343882,386,-2.7289308034245505,1.2962421316266615
14,92,6,no sore,0.12657056137727898,591,-2.4691094880390865,1.0493715324166117
14,92,7,po q8 h,0.12419013926590855,1001,2.3882744336440314,0.7761891909343103
14,92,8,imaging at,0.12387955238123365,613,-2.4275875884939713,1.0317247251099377
14,92,9,q8 h,0.12272140121066731,1119,2.2828241569028322,0.7419178509934206
14,92,10,po q8,0.11911901662952347,1235,2.1682132648097734,0.7046693110631764
14,92,11,mg po q8,0.11911901662952347,1236,2.1682132648097734,0.7046693110631764
14,92,12,heent no sore,0.11794120341708571,877,-2.20059980577397,0.8252249271652388
14,92,13,q8,0.11322484319527513,1579,2.0684988525624695,0.6205496557687408
14,92,14,q8 h prn,0.10611637251828887,1658,2.0150093067027215,0.6045027920108165
14,92,15,h prn,0.09631345994542968,354,2.8415339800629265,1.34972864052989
94,93,1,fdg,0.34902732968469835,521,-2.521771994749605,1.1347973976373222
94,93,2,suvmax,0.2933008263031359,885,-2.18899649035804,0.820873683884265
94,93,3,fdg uptake,0.2784560146241948,424,-2.6343239947683643,1.251303897514973
94,93,4,pet ct,0.2566127045827497,675,-2.26762468087628,0.963740489372419
94,93,5,pet,0.2504160972128499,995,-2.2255873517559115,0.778955573114569
94,93,6,uptake,0.2397664424185387,1286,-2.293121899920114,0.6879365699760343
94,93,7,fdg-avid,0.22441209176763863,1207,-2.1967762191242395,0.7139522712153779
94,93,8,mbq,0.19218603088722108,189,-2.911413230084605,1.746847938050763
94,93,9,10 mci,0.18997909430686624,172,-2.7730804723162312,1.8025023070055504
94,93,10,370,0.18270158181318052,248,-2.74300904129079,1.5772301987422042
94,93,11,370 mbq,0.18160278414052936,259,-2.7152556539611568,1.561272001027665
94,93,12,and anatomic,0.1530198518096352,342,-2.5984734712685555,1.3641985724159915
94,93,13,correction and anatomic,0.14865698657307805,395,-2.5740884569293216,1.2870442284646608
94,93,14,mci,0.14294970033215781,578,-2.3694831889022008,1.0662674350059904
94,93,15,attenuation correction and,0.1397221339840138,509,-2.556684821219375,1.1505081695487187
62,94,1,lower lobectomy,0.5816110516191121,1049,-2.169202028486131,0.7592207099701458
62,94,2,lower lobectomy with,0.49528838008304366,1272,-2.1273920432515747,0.6914024140567618
62,94,3,lower lobectomy and,0.16525562024325882,1136,-2.099917176552274,0.7349710117932959
62,94,4,node dissection,0.14982037211839236,499,-2.5936179758766422,1.167128089144489
62,94,5,lymph node dissection,0.14495696022806803,553,-2.5893575102384085,1.1004769418513236
62,94,6,the right lower,0.14386114209775946,2680,-1.7594258116705919,0.4838420982094128
62,94,7,lower-lobe adenocarcinoma,0.14183690857471487,588,-2.3349208575063574,1.050714385877861
62,94,8,adjuvant,0.1299832645824071,1088,-2.3040505462818177,0.7488164275415908
62,94,9,lobectomy with,0.12734022099908834,863,-2.375884381356086,0.8315595334746301
62,94,10,with mediastinal lymph,0.1164050989601227,1330,-2.2525752724184347,0.6757725817255303
62,94,11,lobectomy with mediastinal,0.11325120623540973,1269,-2.3086072369355213,0.6925821710806563
62,94,12,dissection,0.11159029116965574,1033,-2.3583352622088216,0.7664589602178671
62,94,13,lobectomy,0.11078708369786065,2233,-2.096402992744641,0.5241007481861603
62,94,14,mediastinal lymph node,0.11055858160133013,1627,-2.2190696205711244,0.6102441456570593
62,94,15,node,0.101438198153923,65,-3.121405877420767,2.497124701936613
50,95,1,every 21,0.3484281077396744,672,-2.422455530344221,0.9689822121376883
50,95,2,every 21 days,0.26804605992760716,864,-2.3758143885549763,0.8315350359942416
50,95,3,21 days,0.2149428274119918,1651,-2.019192346098986,0.6057577038296957
50,95,4,a partial,0.19029409578816825,740,2.1363543852710936,0.9079506137402147
50,95,5,cycles of carboplatin,0.1828893272822134,2404,-1.6899901972829188,0.5069970591848756
50,95,6,four cycles,0.1784283489916697,783,-2.3645655730794166,0.8867120899047812
50,95,7,four,0.16496559286212786,502,-2.5836785621261313,1.1626553529567591
50,95,8,+ pemetrexed,0.15868999386111696,1950,-2.0308121451571517,0.5584733399182168
50,95,9,plus,0.1418446718466885,2390,-1.8483931647081542,0.5083081202947425
50,95,10,partial response per,0.13833134747802833,220,2.770324608919644,1.6621947653517863
50,95,11,progressive disease after,0.13586701489189118,800,-2.335484037386443,0.875806514019916
50,95,12,four cycles of,0.12820394908809712,2261,-1.8952138207880418,0.5211838007167116
50,95,13,a partial response,0.12218234295934678,1038,2.181222726747291,0.7634279543615518
50,95,14,75,0.1167250507355946,580,-2.5043496172454747,1.0643485873293268
50,95,15,q21,0.11649910880882797,2965,-1.6853043639285061,0.46345870008033924
11,96,1,k ul,0.39188525748118935,1752,-1.967788300391898,0.5903364901175694
11,96,2,ul,0.39188525748118935,1751,-1.967788300391898,0.5903364901175694
11,96,3,k ul reference,0.36398046488476915,1930,-1.8761388649200021,0.5628416594760006
11,96,4,ul reference,0.36398046488476915,1929,-1.8761388649200021,0.5628416594760006
11,96,5,reference 150-400,0.22499135746728804,2358,-1.8630100788516586,0.5123277716842062
11,96,6,reference 150-400 -,0.22496528576162664,2355,-1.8635537745799908,0.5124772880094975
11,96,7,ul reference 150-400,0.22496528576162664,2356,-1.8635537745799908,0.5124772880094975
11,96,8,150-400 -,0.22173786754677569,2421,-1.8383218024723547,0.5055384956798976
11,96,9,150-400 - normal,0.21958955595475316,2429,-1.8363111151196436,0.504985556657902
11,96,10,reference 1.5-8.0 -,0.19280335285533448,2893,-1.7034580893918367,0.46845097458275514
11,96,11,ul reference 1.5-8.0,0.19280335285533448,2892,-1.7034580893918367,0.46845097458275514
11,96,12,reference 1.5-8.0,0.19280335285533448,2894,-1.7034580893918367,0.46845097458275514
11,96,13,low anc,0.08613127308293404,663,-2.4487399143406097,0.9794959657362439
11,96,14,1.5-8.0 - low,0.08255643758488013,1684,-2.0003013519925057,0.6000904055977517
11,96,15,5.5 k ul,0.07620176858551587,56,-3.338792933997266,2.5875645238478806
58,97,1,no extra-axial,0.27451913788814347,117,3.0392807337315078,2.1274965136120554
58,97,2,extra-axial fluid,0.2561857277075239,132,3.038694938281367,2.051119083339923
58,97,3,no extra-axial fluid,0.2441020544825383,235,2.8334823850733324,1.629252371417166
58,97,4,extra-axial,0.21941022951984732,144,3.0728332057380707,1.9973415837297461
58,97,5,extra-axial structures,0.17149452141438182,94,3.084463571882965,2.2362360896151494
58,97,6,extra-axial fluid collections,0.16178234136231093,1013,2.2142294147011485,0.7749802951454019
58,97,7,node dissection performed,0.15713155988125227,141,-2.9692495894862856,2.004243472903243
58,97,8,extra-axial structures no,0.1482057061666159,315,2.5790496023525082,1.4184772812938797
58,97,9,dissection performed,0.1443894988305261,203,-2.8510581140800464,1.7106348684480277
58,97,10,collections,0.1420881387864751,968,2.248703418956803,0.787046196634881
58,97,11,fluid collections,0.1347035380137049,1570,2.0750217557617887,0.6225065267285366
58,97,12,structures no extra-axial,0.10706120849404617,1418,2.1841853936664033,0.655255618099921
58,97,13,- extra-axial structures,0.08185232134920827,2172,1.9268968710947383,0.529896639551053
58,97,14,node dissection,0.07449825416182439,499,-2.5936179758766422,1.167128089144489
58,97,15,lymph node dissection,0.07219318192486775,553,-2.5893575102384085,1.1004769418513236
3,98,1,he,0.39950746398710196,1885,-1.897511823685668,0.5692535471057004
3,98,2,. he,0.3842483524540284,69,-3.163883302578308,2.4520095594981886
3,98,3,male,0.332615935186042,1623,-1.8809915877125698,0.6113222660065852
3,98,4,he denies,0.29750672321149246,444,-2.5933657478105534,1.2318487302100127
3,98,5,he reports,0.2899355317786491,714,-2.3189600395942773,0.927584015837711
3,98,6,ago. he,0.18974281428144454,494,-2.339877038857971,1.1699385194289855
3,98,7,he has,0.18905598616507205,2824,-1.723065205811679,0.4738429315982118
3,98,8,1-2 drinks week,0.17074745345659306,443,-2.4671845180210714,1.2335922590105357
3,98,9,he has been,0.16764055344107995,178,-2.977706996391811,1.7866241978350865
3,98,10,spouse,0.14016635330911262,415,-2.6617346896363494,1.264323977577266
3,98,11,. he denies,0.13183337420360844,186,-2.8116503911506086,1.7572814944691304
3,98,12,with spouse,0.1315492147874234,510,-2.5558078091412244,1.150113514113551
3,98,13,1-2 drinks,0.12744691333202976,1431,-2.007031119443581,0.6522851138191638
3,98,14,lives with spouse,0.12558367804310505,596,-2.4584373649304534,1.0448358800954427
3,98,15,he underwent,0.11544565439507876,118,-3.0391158486630987,2.127381094064169
53,99,1,node dissection,0.3437353723096324,499,-2.5936179758766422,1.167128089144489
53,99,2,lymph node dissection,0.33269501372383353,553,-2.5893575102384085,1.1004769418513236
53,99,3,dissection,0.27716408832645967,1033,-2.3583352622088216,0.7664589602178671
53,99,4,lobectomy with,0.24814570470136452,863,-2.375884381356086,0.8315595334746301
53,99,5,with mediastinal lymph,0.23730760284603766,1330,-2.2525752724184347,0.6757725817255303
53,99,6,lobectomy with mediastinal,0.23698612027936908,1269,-2.3086072369355213,0.6925821710806563
53,99,7,mediastinal lymph node,0.2277163087889945,1627,-2.2190696205711244,0.6102441456570593
53,99,8,adjuvant,0.2239882002877427,1088,-2.3040505462818177,0.7488164275415908
53,99,9,lobectomy,0.20212872574589294,2233,-2.096402992744641,0.5241007481861603
53,99,10,node,0.18577810386823845,65,-3.121405877420767,2.497124701936613
53,99,11,post-surgical,0.17692807689898857,160,-2.8733916686577765,1.8677045846275548
53,99,12,lymph node,0.15044856315080213,950,-2.26784133801483,0.7937444683051905
53,99,13,node dissection and,0.13582103852933128,594,-2.3263122347419514,1.046840505633878
53,99,14,post-surgical changes,0.13484286186863376,465,-2.6837559667299513,1.207690185028478
53,99,15,post-lobectomy,0.12211615485432074,616,-2.5640963634025637,1.0256385453610255
76,100,1,frontal,0.26114594379919004,618,2.409686167347712,1.0241166211227775
76,100,2,gy,0.24847428955318637,146,3.1532543724961624,1.9707839828101015
76,100,3,frontal lobe,0.21937958097227298,336,2.636395522379395,1.3841076492491822
76,100,4,stereotactic,0.19413391165018853,373,2.651915240851123,1.3259576204255614
76,100,5,radiosurgery,0.1774723755228167,1024,2.3654173583016957,0.7687606414480511
76,100,6,stereotactic radiosurgery,0.1747547757829142,1010,2.385370588076064,0.7752454411247208
76,100,7,srs,0.15794918747772002,1425,2.3751248202345527,0.6531593255645021
76,100,8,radiation,0.15696039268055806,241,2.922741090082179,1.6075075995451984
76,100,9,fractions,0.11771317133453611,560,2.420808113376168,1.0893636510192757
76,100,10,gy in,0.10842130421896257,669,2.287536949524487,0.9722032035479069
76,100,11,stereotactic radiosurgery srs,0.10293572232723891,1574,2.260473215173666,0.6216301341727583
76,100,12,radiosurgery srs,0.10245598758224354,1591,2.245451933551813,0.6174992817267486
76,100,13,fx,0.09891975186186058,2366,1.8601310857378166,0.5115360485778996
76,100,14,surrounding edema.,0.09088364653095725,204,2.848510733804541,1.7091064402827245
76,100,15,surrounding,0.08379462716387585,1173,2.2286236920186697,0.7243026999060677
