top_k,feature,outer_fold_count,mean_rank,mean_z_score,mean_abs_z_score,mean_ranking_score
100,phase ii,2,60.5,-3.126379273817877,3.126379273817877,2.5632747289818916
100,m1 right,2,66.0,2.980668099359753,2.980668099359753,2.536981542631172
100,reports increasing fatigue,2,53.5,-3.0463659516589763,3.0463659516589763,2.512506846609944
100,upper-normal,2,73.0,-3.034818153746989,3.034818153746989,2.507633231896329
100,pd-l1 22c3,2,57.0,-3.07748932706579,3.07748932706579,2.503917929726488
100,- left lung,2,57.0,3.0678578008168884,3.0678578008168884,2.494901993617333
100,are diagnostic,2,65.0,3.020091240685532,3.020091240685532,2.4936596798932955
100,are diagnostic of,2,65.0,3.020091240685532,3.020091240685532,2.4936596798932955
100,trends mild anemia,2,61.0,3.10116292858815,3.10116292858815,2.487015530755033
100,laboratory trends mild,2,66.0,3.031513117527174,3.031513117527174,2.4272179950323083
100,trends mild,2,67.0,3.031513117527174,3.031513117527174,2.4272179950323083
100,1 % low,2,66.5,-3.063723331204444,3.063723331204444,2.4165942654849015
100,offer early,2,70.5,-3.060772110454482,3.060772110454482,2.3756460857595245
100,immunoprofile,2,66.0,2.961326711027937,2.961326711027937,2.3689100203840163
100,function 55 emotional,2,66.5,2.969617274672955,2.969617274672955,2.340171846364375
100,given molecular,2,81.0,2.8955789150813103,2.8955789150813103,2.3319789668863313
100,john martinez age,2,66.5,-2.914691134006565,2.914691134006565,2.3317529072052516
100,definitive squamous,2,92.0,3.0292370136641447,3.0292370136641447,2.3079003540848633
100,no definitive squamous,2,91.0,3.0292370136641447,3.0292370136641447,2.3079003540848633
100,-------------------,1,4.0,-4.050533997648014,4.050533997648014,4.050533997648014
100,pain no new,1,2.0,-3.825713738182066,3.825713738182066,3.825713738182066
100,anc <1.0,1,1.0,-3.7469242118119856,3.7469242118119856,3.7469242118119856
100,cell lung carcinoma,1,12.0,3.834324293368293,3.834324293368293,3.7384661860340853
100,pelvic lymphadenopathy.,1,5.0,-3.805335870910294,3.805335870910294,3.7102024741375366
100,and immunophenotypic profile,1,8.0,-3.701785887594039,3.701785887594039,3.701785887594039
100,immunophenotypic profile,1,9.0,-3.701785887594039,3.701785887594039,3.701785887594039
100,lesions identified. overall,1,7.0,-3.685491871765771,3.685491871765771,3.5933545749716265
100,general fatigue,1,7.0,3.5635184840390077,3.5635184840390077,3.5635184840390077
100,axial dimension previously,1,22.0,-3.5971762206862223,3.5971762206862223,3.507246815169067
100,pd-l1 <1 %,1,23.0,-3.6453636551690853,3.6453636551690853,3.463095472410631
100,nodules or masses.,1,14.0,3.4799599909796544,3.4799599909796544,3.392960991205163
100,cytopenias,1,24.0,-3.4595145917951022,3.4595145917951022,3.3730267270002248
100,initial oncology,1,12.0,-3.4547440824183533,3.4547440824183533,3.3683754803578942
100,tingling in feet,1,16.0,-3.424533486225931,3.424533486225931,3.3389201490702827
100,and portal-venous,1,22.0,3.3980632995599938,3.3980632995599938,3.313111717070994
100,global health 70,1,7.0,-3.4662404659223207,3.4662404659223207,3.2929284426262044
100,intra-abdominal,1,26.0,3.5569243405258177,3.5569243405258177,3.2901550149863814
100,health 70,1,8.0,-3.450465138739984,3.450465138739984,3.2779418818029846
100,the two,1,18.0,-3.4320830439054766,3.4320830439054766,3.2604788917102026
100,are seen in,1,13.0,-3.4055217022675026,3.4055217022675026,3.2352456171541273
100,patient reports a,1,24.0,3.4960636901835977,3.4960636901835977,3.233858913419828
100,to obtain,1,14.0,-3.491592028206076,3.491592028206076,3.2297226260906204
100,immunophenotypic profile is,1,26.0,-3.395561249763183,3.395561249763183,3.2257831872750238
100,on quality,1,12.0,-3.472343835909887,3.472343835909887,3.2119180482166456
100,on quality of,1,11.0,-3.472343835909887,3.472343835909887,3.2119180482166456
100,lisinopril - no,1,28.0,-3.46805280094168,3.46805280094168,3.207948840871054
100,- metastatic,1,15.0,3.3709267440917836,3.3709267440917836,3.2023804068871944
100,are normal in,1,27.0,3.4584518080543725,3.4584518080543725,3.1990679224502947
100,-------- -------------------,1,30.0,-3.343898350548475,3.343898350548475,3.176703433021051
100,seizures dermatologic,1,21.0,-3.527108484630503,3.527108484630503,3.174397636167453
100,score <1 %,1,28.0,-3.253660771426868,3.253660771426868,3.1723192521411963
100,with primary,1,14.0,3.3349158373573826,3.3349158373573826,3.1681700454895134
100,lymphadenopathy. - lungs,1,31.0,-3.3326332096097393,3.3326332096097393,3.1660015491292524
100,of the primary,1,22.0,-3.514137875208284,3.514137875208284,3.1627240876874554
100,impact on quality,1,15.0,-3.4077022322536235,3.4077022322536235,3.152124564834602
100,health 70 100,1,16.0,-3.388242781214603,3.388242781214603,3.134124572623508
100,- age,1,24.0,-3.3869165701364032,3.3869165701364032,3.132897827376173
100,and to discuss,1,32.0,-3.4776051145110674,3.4776051145110674,3.1298446030599605
100,occasional alcohol,1,26.0,-3.4665297458877267,3.4665297458877267,3.119876771298954
100,increasing,1,20.0,-3.4329137939918697,3.4329137939918697,3.0896224145926827
100,- a,1,27.0,-3.3268669536966358,3.3268669536966358,3.077351932169388
100,left lung,1,28.0,3.3261071610363078,3.3261071610363078,3.076649123958585
100,no cervical adenopathy.,1,33.0,3.413006255481466,3.413006255481466,3.0717056299333194
100,allergies nkda social,1,34.0,-3.318058210243047,3.318058210243047,3.069203844474819
100,to reduced,1,18.0,3.285725270576866,3.285725270576866,3.0392958752836012
100,ago - occasional,1,29.0,-3.196665205146557,3.196665205146557,3.036831944889229
100,- high pd-l1,1,33.0,3.281330981846152,3.281330981846152,3.035231158207691
100,adenopathy. -,1,30.0,3.152033513339565,3.152033513339565,2.9944318376725865
100,and may,1,31.0,-3.218174706431515,3.218174706431515,2.9768116034491516
100,in previously,1,37.0,3.3074296490378465,3.3074296490378465,2.976686684134062
100,lung carcinoma,1,40.0,3.400804181063516,3.400804181063516,2.9757036584305765
100,erythema over,1,20.0,-3.206722556835615,3.206722556835615,2.966218365072944
100,surgeries medications -,1,32.0,-3.379071740588888,3.379071740588888,2.956687773015277
100,lung no new,1,23.0,3.191624249460506,3.191624249460506,2.9522524307509683
100,wild-type other,1,42.0,-3.1890841323439063,3.1890841323439063,2.9499028224181134
100,morphine 2.5,1,39.0,-3.2775691191188336,3.2775691191188336,2.9498122072069504
100,morphine 2.5 mg,1,40.0,-3.2775691191188336,3.2775691191188336,2.9498122072069504
100,social function 70,1,41.0,-3.270379150045955,3.270379150045955,2.9433412350413595
100,mass or,1,24.0,3.2214240053637946,3.2214240053637946,2.899281604827415
100,wall bones,1,44.0,-3.2172154577069705,3.2172154577069705,2.8954939119362737
100,palpitations or,1,33.0,3.3057321885319495,3.3057321885319495,2.892515664965456
100,e.g. new,1,42.0,3.400860755346706,3.400860755346706,2.8907316420447002
100,and unchanged,1,43.0,-3.120954755796891,3.120954755796891,2.8868831491121245
100,mass now,1,45.0,-3.3822420374407023,3.3822420374407023,2.8749057318245974
100,deletion exons 1-2,1,47.0,-3.266631511333627,3.266631511333627,2.8583025724169233
100,exons 1-2,1,46.0,-3.266631511333627,3.266631511333627,2.8583025724169233
100,are normal,1,46.0,3.261739035351764,3.261739035351764,2.8540216559327938
100,anc <1.0 k,1,23.0,-3.2616931219542993,3.2616931219542993,2.853981481710012
100,multiplanar reconstructions,1,26.0,3.1670096207354437,3.1670096207354437,2.8503086586618993
100,chest wall bones,1,49.0,-3.1652802029829923,3.1652802029829923,2.8487521826846933
100,- general fatigue,1,36.0,3.2454641967504245,3.2454641967504245,2.8397811721566213
100,2.5 mg,1,48.0,-3.2444330091384153,3.2444330091384153,2.8388788829961134
100,ml s,1,28.0,3.2322058745964504,3.2322058745964504,2.8281801402718942
100,lobe primary nsclc,1,50.0,3.228419653012336,3.228419653012336,2.824867196385794
100,clinician,1,24.0,3.1342693288951815,3.1342693288951815,2.820842396005663
100,vaf copy-number,1,51.0,3.221428069545627,3.221428069545627,2.8187495608524236
100,30 nausea,1,39.0,-3.1230795761526946,3.1230795761526946,2.810771618537425
100,fatigue 30 nausea,1,38.0,-3.1230795761526946,3.1230795761526946,2.810771618537425
100,ttf-1 napsin,1,51.0,3.2078122903113155,3.2078122903113155,2.806835754022401
100,ttf-1 napsin a,1,50.0,3.2078122903113155,3.2078122903113155,2.806835754022401
100,epidural,1,25.0,3.10814435504964,3.10814435504964,2.7973299195446764
100,- fda-approved,1,29.0,3.107920156025072,3.107920156025072,2.797128140422565
100,calcium carbonate +,1,54.0,-3.1060841930797634,3.1060841930797634,2.7954757737717872
100,carbonate +,1,52.0,-3.1060841930797634,3.1060841930797634,2.7954757737717872
100,carbonate + vitamin,1,53.0,-3.1060841930797634,3.1060841930797634,2.7954757737717872
100,smarca4,1,55.0,-3.28631090351791,3.28631090351791,2.7933642679902237
100,indicated,1,40.0,3.1035943787159814,3.1035943787159814,2.7932349408443833
100,first hour <new,1,41.0,3.384706762023645,3.384706762023645,2.7923830786695074
100,loss-of-function cdkn2a,1,56.0,3.0961399023841722,3.0961399023841722,2.786525912145755
100,if anc <1.0,1,26.0,-3.179379157207741,3.179379157207741,2.7819567625567734
100,minutes post-injection. low-dose,1,57.0,-3.17606822061463,3.17606822061463,2.779059693037801
100,follow-up progress note,1,43.0,-3.267755626652646,3.267755626652646,2.7775922826547492
100,oncology follow-up progress,1,42.0,-3.267755626652646,3.267755626652646,2.7775922826547492
100,imaging follow-up -,1,54.0,-3.364340425606289,3.364340425606289,2.7755808511251887
100,for 3,1,58.0,3.1544766055223534,3.1544766055223534,2.760167029832059
100,cervical adenopathy.,1,55.0,3.24184713221517,3.24184713221517,2.7555700623828945
100,3 ml s,1,32.0,3.1333941326277492,3.1333941326277492,2.7417198660492805
100,the limited upper,1,29.0,-3.3080019036347985,3.3080019036347985,2.729101570498709
100,deficits. he,1,44.0,-3.1162511993940036,3.1162511993940036,2.726719799469753
100,achieved,1,58.0,-3.2064998784901557,3.2064998784901557,2.7255248967166326
100,loss-of-function cdkn2a homozygous,1,62.0,3.025036905460371,3.025036905460371,2.722533214914334
100,on recent,1,59.0,3.1877136645696447,3.1877136645696447,2.7095566148841983
100,mucosa moist.,1,60.0,3.176879250435517,3.176879250435517,2.7003473628701897
100,l anc 1.2,1,31.0,-3.073313239372152,3.073313239372152,2.689149084450633
100,oral mucosa moist.,1,61.0,3.163075011652439,3.163075011652439,2.6886137599045736
100,report specimen,1,66.0,3.0717710390562143,3.0717710390562143,2.6877996591741873
100,multiplanar,1,36.0,3.1578805732241233,3.1578805732241233,2.684198487240505
100,g12c mutant stk11,1,46.0,-3.2498199835083827,3.2498199835083827,2.681101486394416
100,disease progression depression,1,38.0,-3.242056342389411,3.242056342389411,2.6746964824712642
100,evidence of acute,1,67.0,3.1448604869353955,3.1448604869353955,2.6731314138950864
100,maintaining quality,1,69.0,3.131193019375607,3.131193019375607,2.661514066469266
100,the immunophenotype ttf-1+,1,40.0,-3.038418189053369,3.038418189053369,2.6586159154216977
100,lungs - a,1,47.0,-3.0368269544822653,3.0368269544822653,2.657223585171982
100,complexity - 96413,1,70.0,3.1257406272313424,3.1257406272313424,2.6568795331466415
100,differential and,1,42.0,-3.3050786313745415,3.3050786313745415,2.644062905099633
100,with differential and,1,43.0,-3.3050786313745415,3.3050786313745415,2.644062905099633
100,progression depression,1,44.0,-3.2032824855426214,3.2032824855426214,2.642708050572663
100,abdominal pain or,1,72.0,3.1064259296813166,3.1064259296813166,2.6404620402291195
100,murmurs rubs,1,46.0,3.188592264650396,3.188592264650396,2.630588618336577
100,no murmurs rubs,1,45.0,3.188592264650396,3.188592264650396,2.630588618336577
100,prior surgeries medications,1,48.0,-3.2848033125623366,3.2848033125623366,2.6278426500498693
100,surgeries medications,1,49.0,-3.277268243718,3.277268243718,2.6218145949743996
100,difficulty,1,48.0,-3.083060603958027,3.083060603958027,2.6206015133643232
100,thickness 1.25 mm,1,75.0,3.17597783285492,3.17597783285492,2.6201817121053095
100,bowel sounds.,1,49.0,3.0818603471935178,3.0818603471935178,2.6195812951144903
100,fdg-avid osseous lesions,1,37.0,-3.0799001588235284,3.0799001588235284,2.6179151349999996
100,. physical examination,1,50.0,3.166568984116428,3.166568984116428,2.6124194118960533
100,no vomiting,1,76.0,3.069742117292941,3.069742117292941,2.609280799699
100,- chest pain,1,51.0,-3.066731546408126,3.066731546408126,2.6067218144469075
100,loss -,1,50.0,3.157320913059324,3.157320913059324,2.6047897532739426
100,3 nad in,1,39.0,2.976470432419841,2.976470432419841,2.604411628367361
100,70 100,1,51.0,-3.052165995794902,3.052165995794902,2.594341096425667
100,fatigue grade,1,63.0,3.139333188184677,3.139333188184677,2.589949880252359
100,70 100 instrument,1,52.0,-3.134352713796802,3.134352713796802,2.585840988882362
100,missense snv,1,64.0,2.953887333643565,2.953887333643565,2.5846514169381196
100,alk or,1,53.0,-3.132687159744397,3.132687159744397,2.5844669067891277
100,pd-l1 blockade tp53,1,52.0,-3.035929147178446,3.035929147178446,2.5805397751016796
100,pack-years quit 2,1,54.0,-3.0236702011419063,3.0236702011419063,2.5701196709706204
100,foci identified,1,55.0,-3.2085551865963593,3.2085551865963593,2.5668441492770873
100,60 %,1,40.0,3.1073227954785416,3.1073227954785416,2.563541306269797
100,none cough,1,77.0,-3.101843711047492,3.101843711047492,2.5590210616141813
100,respiratory none cough,1,78.0,-3.101843711047492,3.101843711047492,2.5590210616141813
100,three cycles,1,65.0,3.0077625932041214,3.0077625932041214,2.5565982042235036
100,administer,1,56.0,3.0932381204012027,3.0932381204012027,2.5519214493309925
100,follow-up progress,1,57.0,-3.0844389767841425,3.0844389767841425,2.544662155846918
100,resolved .,1,79.0,3.082261601669613,3.082261601669613,2.542865821377431
100,status. ---,1,43.0,-2.989343768593887,2.989343768593887,2.5409422033048044
100,maintaining quality of,1,80.0,3.074772977210738,3.074772977210738,2.536687706198859
100,neurologic deficits. he,1,58.0,-3.073679113158491,3.073679113158491,2.535785268355755
100,mass now measures,1,66.0,-3.2669035874506642,3.2669035874506642,2.5318502802742646
100,dyspnea hemoptysis,1,58.0,-3.0685396084844223,3.0685396084844223,2.5315451769996486
100,biopsy demonstrated,1,67.0,-3.1557662842474667,3.1557662842474667,2.524613027397973
100,kidneys are,1,82.0,3.0593771875521893,3.0593771875521893,2.5239861797305565
100,additional focal hepatic,1,68.0,3.0578463039173482,3.0578463039173482,2.5227232007318126
100,new dyspnea,1,69.0,3.0561476415952686,3.0561476415952686,2.5213218043160968
100,tmb and stk11,1,44.0,-2.964258209946448,2.964258209946448,2.519619478454481
100,tract,1,60.0,3.053262481788103,3.053262481788103,2.518941547475185
100,30 s,1,70.0,3.051647448127714,3.051647448127714,2.5176091447053643
100,- schedule next,1,83.0,3.0238013404406763,3.0238013404406763,2.494636105863558
100,metastatic nsclc,1,61.0,3.208648231945925,3.208648231945925,2.4867023797580914
100,---------------- kras g12c,1,62.0,-3.0084367131695844,3.0084367131695844,2.4819602883649075
100,lesions. past,1,84.0,3.0016460474467164,3.0016460474467164,2.476357989143541
100,lesions. past medical,1,85.0,3.0016460474467164,3.0016460474467164,2.476357989143541
100,. physical,1,63.0,3.0945556314447757,3.0945556314447757,2.4756445051558202
100,systemic treatment,1,64.0,-3.0932423763075656,3.0932423763075656,2.4745939010460525
100,suggestive of nodal,1,65.0,3.0855915840782004,3.0855915840782004,2.46847326726256
100,gem,1,66.0,3.0824316358171746,3.0824316358171746,2.4659453086537395
100,- fixation,1,63.0,-3.0800229017837766,3.0800229017837766,2.4640183214270213
100,focal fdg-avid osseous,1,67.0,-3.0795359527211317,3.0795359527211317,2.463628762176905
100,------------------- ----------------,1,72.0,-3.078260161020428,3.078260161020428,2.462608128816342
100,cm. the,1,68.0,3.0765276629198,3.0765276629198,2.4612221303358397
100,1.8 cm in,1,46.0,-2.895285047171518,2.895285047171518,2.4609922900957906
100,increasing fatigue,1,47.0,-2.9820763951340945,2.9820763951340945,2.4602130259856283
100,benefits and risks,1,86.0,3.0644095571113428,3.0644095571113428,2.451527645689074
100,nodules multiple bilateral,1,69.0,-3.0595530853288215,3.0595530853288215,2.447642468263057
100,medications current,1,87.0,2.9617900607780916,2.9617900607780916,2.4434768001419256
100,not currently,1,48.0,-3.1515390210122107,3.1515390210122107,2.442442741284463
100,sensation,1,70.0,3.0525809002260242,3.0525809002260242,2.442064720180819
100,none cough dyspnea,1,88.0,-3.0420142594066526,3.0420142594066526,2.433611407525322
100,of stairs .,1,71.0,-3.133069205557105,3.133069205557105,2.428128634306756
100,moderate complexity -,1,90.0,3.1238674916522844,3.1238674916522844,2.4209973060305203
100,note patient john,1,67.0,-2.9230915625261793,2.9230915625261793,2.4115505390840983
100,------ --------------------------------,1,50.0,3.0089775109294314,3.0089775109294314,2.407182008743545
100,m and pembrolizumab,1,91.0,-2.9143689378261612,2.9143689378261612,2.404354373706583
100,genitourinary none,1,69.0,-3.098225169518159,3.098225169518159,2.401124506376573
100,none rash,1,74.0,-3.0916740251789334,3.0916740251789334,2.3960473695136733
100,nodules identified in,1,94.0,-2.9729287976434,2.9729287976434,2.3783430381147195
